base_url,entity_text,structure_url,entity_name,rayon_name
https://www.gov.kz/memleket/entities/enbekshikazakh-malybai,enbekshikazakh-malybai,https://www.gov.kz/memleket/entities/enbekshikazakh-malybai/about/structure?lang=ru,"ГУ ""Аппарат акима Малыбайского сельского округа Енбекшиказахского района""",enbekshikazakh-malybai
https://www.gov.kz/memleket/entities/enbekshikazakh-esik,enbekshikazakh-esik,https://www.gov.kz/memleket/entities/enbekshikazakh-esik/about/structure?lang=ru,"ГУ ""Аппарат акима города Есик Енбекшиказахского района""",enbekshikazakh-esik
https://www.gov.kz/memleket/entities/enbekshikazakh-akshi,enbekshikazakh-akshi,https://www.gov.kz/memleket/entities/enbekshikazakh-akshi/about/structure?lang=ru,"ГУ ""Аппарат акима Акшиского сельского округа Енбекшиказахского района""",enbekshikazakh-akshi
https://www.gov.kz/memleket/entities/enbekshikazakh-koram,enbekshikazakh-koram,https://www.gov.kz/memleket/entities/enbekshikazakh-koram/about/structure?lang=ru,"ГУ ""Аппарат акима Корамского сельского округа Енбекшиказахского района""",enbekshikazakh-koram
https://www.gov.kz/memleket/entities/enbekshikazakh-baiterek,enbekshikazakh-baiterek,https://www.gov.kz/memleket/entities/enbekshikazakh-baiterek/about/structure?lang=ru,"ГУ ""Аппарат акима Байтерекского сельского округа Енбекшиказахского района""",enbekshikazakh-baiterek
https://www.gov.kz/memleket/entities/enbekshikazakh-baidibek,enbekshikazakh-baidibek,https://www.gov.kz/memleket/entities/enbekshikazakh-baidibek/about/structure?lang=ru,"ГУ ""Аппарат акима сельского округа Байдибек би Енбекшиказахского района""",enbekshikazakh-baidibek
https://www.gov.kz/memleket/entities/enbekshikazakh-masak,enbekshikazakh-masak,https://www.gov.kz/memleket/entities/enbekshikazakh-masak/about/structure?lang=ru,"ГУ ""Аппарат акима Масакского сельского округа Енбекшиказахского района""",enbekshikazakh-masak
https://www.gov.kz/memleket/entities/enbekshikazakh-avat,enbekshikazakh-avat,https://www.gov.kz/memleket/entities/enbekshikazakh-avat/about/structure?lang=ru,"ГУ ""Аппарат акима Аватского сельского округа Енбекшиказахского района""",enbekshikazakh-avat
https://www.gov.kz/memleket/entities/enbekshikazakh-asy,enbekshikazakh-asy,https://www.gov.kz/memleket/entities/enbekshikazakh-asy/about/structure?lang=ru,"ГУ ""Аппарат акима Асинского сельского округа Енбекшиказахского района""",enbekshikazakh-asy
https://www.gov.kz/memleket/entities/enbekshikazakh-koktobe,enbekshikazakh-koktobe,https://www.gov.kz/memleket/entities/enbekshikazakh-koktobe/about/structure?lang=ru,"ГУ ""Аппарат акима Коктобинского сельского округа Енбекшиказахского района""",enbekshikazakh-koktobe
https://www.gov.kz/memleket/entities/enbekshikazakh-kyrbaltabai,enbekshikazakh-kyrbaltabai,https://www.gov.kz/memleket/entities/enbekshikazakh-kyrbaltabai/about/structure?lang=ru,"ГУ ""Аппарат акима Кырбалтабайского сельского округа Енбекшиказахского района""",enbekshikazakh-kyrbaltabai
https://www.gov.kz/memleket/entities/enbekshikazakh-kazahstan,enbekshikazakh-kazahstan,https://www.gov.kz/memleket/entities/enbekshikazakh-kazahstan/about/structure?lang=ru,"ГУ ""Аппарат акима Казахстанского сельского округа Енбекшиказахского района""",enbekshikazakh-kazahstan
https://www.gov.kz/memleket/entities/enbekshikazakh-bolek,enbekshikazakh-bolek,https://www.gov.kz/memleket/entities/enbekshikazakh-bolek/about/structure?lang=ru,"ГУ ""Аппарат акима Болекского сельского округа Енбекшиказахского района""",enbekshikazakh-bolek
https://www.gov.kz/memleket/entities/enbekshikazakh-saimasai,enbekshikazakh-saimasai,https://www.gov.kz/memleket/entities/enbekshikazakh-saimasai/about/structure?lang=ru,"ГУ ""Аппарат акима Саймасайского сельского округа Енбекшиказахского района""",enbekshikazakh-saimasai
https://www.gov.kz/memleket/entities/enbekshikazakh-karakemer,enbekshikazakh-karakemer,https://www.gov.kz/memleket/entities/enbekshikazakh-karakemer/about/structure?lang=ru,"ГУ ""Аппарат акима Каракемерского сельского округа Енбекшиказахского района""",enbekshikazakh-karakemer
https://www.gov.kz/memleket/entities/enbekshikazakh-teskensu,enbekshikazakh-teskensu,https://www.gov.kz/memleket/entities/enbekshikazakh-teskensu/about/structure?lang=ru,"ГУ ""Аппарат акима Тескенсуского сельского округа Енбекшиказахского района""",enbekshikazakh-teskensu
https://www.gov.kz/memleket/entities/enbekshikazakh-shelek,enbekshikazakh-shelek,https://www.gov.kz/memleket/entities/enbekshikazakh-shelek/about/structure?lang=ru,"ГУ ""Аппарат акима Шелекского сельского округа Енбекшиказахского района""",enbekshikazakh-shelek
https://www.gov.kz/memleket/entities/enbekshikazakh-tashkensaz,enbekshikazakh-tashkensaz,https://www.gov.kz/memleket/entities/enbekshikazakh-tashkensaz/about/structure?lang=ru,"ГУ ""Аппарат акима Ташкенсазского сельского округа Енбекшиказахского района""",enbekshikazakh-tashkensaz
https://www.gov.kz/memleket/entities/enbekshikazakh-karazhota,enbekshikazakh-karazhota,https://www.gov.kz/memleket/entities/enbekshikazakh-karazhota/about/structure?lang=ru,"ГУ ""Аппарат акима Каражотинского сельского округа Енбекшиказахского района""",enbekshikazakh-karazhota
https://www.gov.kz/memleket/entities/enbekshikazakh-baltabai,enbekshikazakh-baltabai,https://www.gov.kz/memleket/entities/enbekshikazakh-baltabai/about/structure?lang=ru,"ГУ ""Аппарат акима Балтабайского сельского округа Енбекшиказахского района""",enbekshikazakh-baltabai
https://www.gov.kz/memleket/entities/zhambyl-aydarly,zhambyl-aydarly,https://www.gov.kz/memleket/entities/zhambyl-aydarly/about/structure?lang=ru,"ГУ ""Аппарат акима Айдарлинского сельского округа Жамбылского района""",zhambyl-aydarly
https://www.gov.kz/memleket/entities/zhambyl-akkainar,zhambyl-akkainar,https://www.gov.kz/memleket/entities/zhambyl-akkainar/about/structure?lang=ru,"ГУ ""Аппарат акима Аккайнарского сельского округа Жамбылского района""",zhambyl-akkainar
https://www.gov.kz/memleket/entities/zhambyl-aksengir,zhambyl-aksengir,https://www.gov.kz/memleket/entities/zhambyl-aksengir/about/structure?lang=ru,"КГУ ""Аппарат акима Аксенгирского сельского округа Жамбылского района""",zhambyl-aksengir
https://www.gov.kz/memleket/entities/zhambyl-akterek,zhambyl-akterek,https://www.gov.kz/memleket/entities/zhambyl-akterek/about/structure?lang=ru,"ГУ ""Аппарат акима Актерекского сельского округа Жамбылского района""",zhambyl-akterek
https://www.gov.kz/memleket/entities/zhambyl-beriktas,zhambyl-beriktas,https://www.gov.kz/memleket/entities/zhambyl-beriktas/about/structure?lang=ru,"ГУ ""Аппарат акима Бериктасского сельского округа Жамбылского района""",zhambyl-beriktas
https://www.gov.kz/memleket/entities/zhambyl-bozoi,zhambyl-bozoi,https://www.gov.kz/memleket/entities/zhambyl-bozoi/about/structure?lang=ru,"ГУ ""Аппарат акима Бозойского сельского округа Жамбылского района""",zhambyl-bozoi
https://www.gov.kz/memleket/entities/zhambyl-degeres,zhambyl-degeres,https://www.gov.kz/memleket/entities/zhambyl-degeres/about/structure?lang=ru,"ГУ ""Аппарат акима Дегересского сельского округа Жамбылского района""",zhambyl-degeres
https://www.gov.kz/memleket/entities/zhambyl-zhambyl-so,zhambyl-zhambyl-so,https://www.gov.kz/memleket/entities/zhambyl-zhambyl-so/about/structure?lang=ru,"ГУ ""Аппарат акима Жамбылского сельского округа Жамбылского района""",zhambyl-zhambyl-so
https://www.gov.kz/memleket/entities/zhambyl-karakastek,zhambyl-karakastek,https://www.gov.kz/memleket/entities/zhambyl-karakastek/about/structure?lang=ru,"КГУ ""Аппарат акима Каракастекского сельского округа"" акимата Жамбылского района",zhambyl-karakastek
https://www.gov.kz/memleket/entities/zhambyl-karasu,zhambyl-karasu,https://www.gov.kz/memleket/entities/zhambyl-karasu/about/structure?lang=ru,"ГУ ""Аппарат акима Карасуского сельского округа Жамбылского района""",zhambyl-karasu
https://www.gov.kz/memleket/entities/zhambyl-kargaly,zhambyl-kargaly,https://www.gov.kz/memleket/entities/zhambyl-kargaly/about/structure?lang=ru,"ГУ ""Аппарат акима Каргалинского сельского округа Жамбылского района""",zhambyl-kargaly
https://www.gov.kz/memleket/entities/zhambyl-matibulak,zhambyl-matibulak,https://www.gov.kz/memleket/entities/zhambyl-matibulak/about/structure?lang=ru,"ГУ ""Аппарат акима Матыбулакского сельского округа Жамбылского района""",zhambyl-matibulak
https://www.gov.kz/memleket/entities/zhambyl-mynbaev,zhambyl-mynbaev,https://www.gov.kz/memleket/entities/zhambyl-mynbaev/about/structure?lang=ru,"ГУ ""Аппарат акима Мынбаевского сельского округа Жамбылского района""",zhambyl-mynbaev
https://www.gov.kz/memleket/entities/zhambyl-samsy,zhambyl-samsy,https://www.gov.kz/memleket/entities/zhambyl-samsy/about/structure?lang=ru,"КГУ ""Аппарат акима Самсинского сельского округа Жамбылского района""",zhambyl-samsy
https://www.gov.kz/memleket/entities/zhambyl-sarytaukum,zhambyl-sarytaukum,https://www.gov.kz/memleket/entities/zhambyl-sarytaukum/about/structure?lang=ru,"КГУ ""Аппарат акима Сарытаукумского сельского округа Жамбылского района""",zhambyl-sarytaukum
https://www.gov.kz/memleket/entities/zhambyl-talap,zhambyl-talap,https://www.gov.kz/memleket/entities/zhambyl-talap/about/structure?lang=ru,"ГУ ""Аппарат акима Талапского сельского округа Жамбылского района""",zhambyl-talap
https://www.gov.kz/memleket/entities/zhambyl-taran,zhambyl-taran,https://www.gov.kz/memleket/entities/zhambyl-taran/about/structure?lang=ru,"ГУ ""Аппарат акима Таранского сельского округа Жамбылского района""",zhambyl-taran
https://www.gov.kz/memleket/entities/zhambyl-uzynagash,zhambyl-uzynagash,https://www.gov.kz/memleket/entities/zhambyl-uzynagash/about/structure?lang=ru,"ГУ ""Аппарат акима Узынагашского сельского округа Жамбылского района""",zhambyl-uzynagash
https://www.gov.kz/memleket/entities/zhambyl-ulken,zhambyl-ulken,https://www.gov.kz/memleket/entities/zhambyl-ulken/about/structure?lang=ru,"ГУ ""Аппарат акима Улкенского сельского округа Жамбылского района""",zhambyl-ulken
https://www.gov.kz/memleket/entities/zhambyl-ulgili,zhambyl-ulgili,https://www.gov.kz/memleket/entities/zhambyl-ulgili/about/structure?lang=ru,"ГУ ""Аппарат акима Ульгулинского сельского округа Жамбылского района""",zhambyl-ulgili
https://www.gov.kz/memleket/entities/zhambyl-ungirtas,zhambyl-ungirtas,https://www.gov.kz/memleket/entities/zhambyl-ungirtas/about/structure?lang=ru,"КГУ ""Аппарат акима Унгуртасского сельского округа Жамбылского района""",zhambyl-ungirtas
https://www.gov.kz/memleket/entities/zhambyl-shien,zhambyl-shien,https://www.gov.kz/memleket/entities/zhambyl-shien/about/structure?lang=ru,"ГУ ""Аппарат акима Шиенского сельского округа Жамбылского района""",zhambyl-shien
https://www.gov.kz/memleket/entities/zhambyl-sholakkargaly,zhambyl-sholakkargaly,https://www.gov.kz/memleket/entities/zhambyl-sholakkargaly/about/structure?lang=ru,"ГУ ""Аппарат акима Шолаккаргалинского сельского округа Жамбылского района""",zhambyl-sholakkargaly
https://www.gov.kz/memleket/entities/zhambyl-temirzhol,zhambyl-temirzhol,https://www.gov.kz/memleket/entities/zhambyl-temirzhol/about/structure?lang=ru,"ГУ ""Аппарат акима Темиржолского сельского округа Жамбылского района""",zhambyl-temirzhol
https://www.gov.kz/memleket/entities/ile-mezhdurechensk,ile-mezhdurechensk,https://www.gov.kz/memleket/entities/ile-mezhdurechensk/about/structure?lang=ru,"ГУ ""Аппарат акима сельского округа Ақсай Илийского района""",ile-mezhdurechensk
https://www.gov.kz/memleket/entities/ile-chapaev,ile-chapaev,https://www.gov.kz/memleket/entities/ile-chapaev/about/structure?lang=ru,"ГУ ""Аппарат акима сельского округа Байкент Илийского района""",ile-chapaev
https://www.gov.kz/memleket/entities/ile-kurti,ile-kurti,https://www.gov.kz/memleket/entities/ile-kurti/about/structure?lang=ru,Аппарат акима Куртинского сельского округа Илийского района,ile-kurti
https://www.gov.kz/memleket/entities/ile-boraldai,ile-boraldai,https://www.gov.kz/memleket/entities/ile-boraldai/about/structure?lang=ru,"ГУ ""Аппарат акима поселка Боралдай Илийского района""",ile-boraldai
https://www.gov.kz/memleket/entities/ile-zhetigen,ile-zhetigen,https://www.gov.kz/memleket/entities/ile-zhetigen/about/structure?lang=ru,ГУ «Аппарат акима Жетыгенского сельского округа Илийского района»,ile-zhetigen
https://www.gov.kz/memleket/entities/ile-karaoi,ile-karaoi,https://www.gov.kz/memleket/entities/ile-karaoi/about/structure?lang=ru,ГУ «Аппарат акима Караойского сельского округа Илийского района»,ile-karaoi
https://www.gov.kz/memleket/entities/ile-ashchybulak,ile-ashchybulak,https://www.gov.kz/memleket/entities/ile-ashchybulak/about/structure?lang=ru,ГУ «Аппарат акима Ащыбулакского сельского округа Илийского района»,ile-ashchybulak
https://www.gov.kz/memleket/entities/ile-energeticheski,ile-energeticheski,https://www.gov.kz/memleket/entities/ile-energeticheski/about/structure?lang=ru,ГУ «Аппарат акима сельского округа Өтеген батыр Илийского района»,ile-energeticheski
https://www.gov.kz/memleket/entities/ile-kazcik,ile-kazcik,https://www.gov.kz/memleket/entities/ile-kazcik/about/structure?lang=ru,ГУ «Аппарат акима сельского округа Аскара Токпанова Илийского района»,ile-kazcik
https://www.gov.kz/memleket/entities/ile-bayserke,ile-bayserke,https://www.gov.kz/memleket/entities/ile-bayserke/about/structure?lang=ru,ГУ «Аппарат акима Байсеркенского сельского округа Илийского района»,ile-bayserke
https://www.gov.kz/memleket/entities/karasay-irgeli,karasay-irgeli,https://www.gov.kz/memleket/entities/karasay-irgeli/about/structure?lang=ru,"ГУ ""Аппарат акима Иргелинского сельского округа Карасайского района""",karasay-irgeli
https://www.gov.kz/memleket/entities/karasay-zhandosov,karasay-zhandosov,https://www.gov.kz/memleket/entities/karasay-zhandosov/about/structure?lang=ru,"ГУ ""Аппарат акима Жандосовского сельского округа Карасайского района""",karasay-zhandosov
https://www.gov.kz/memleket/entities/karasay-pervomay,karasay-pervomay,https://www.gov.kz/memleket/entities/karasay-pervomay/about/structure?lang=ru,"ГУ ""Аппарат акима Первомайского сельского округа Карасайского района""",karasay-pervomay
https://www.gov.kz/memleket/entities/karasay-shamalgan,karasay-shamalgan,https://www.gov.kz/memleket/entities/karasay-shamalgan/about/structure?lang=ru,"ГУ ""Аппарат акима Шамалганского сельского округа Карасайского района""",karasay-shamalgan
https://www.gov.kz/memleket/entities/karasay-eltay,karasay-eltay,https://www.gov.kz/memleket/entities/karasay-eltay/about/structure?lang=ru,"ГУ ""Аппарат акима Елтайского сельского округа Карасайского района""",karasay-eltay
https://www.gov.kz/memleket/entities/karasay-raiymbek,karasay-raiymbek,https://www.gov.kz/memleket/entities/karasay-raiymbek/about/structure?lang=ru,"ГУ ""Аппарат акима Райымбекского сельского округа Карасайского района""",karasay-raiymbek
https://www.gov.kz/memleket/entities/karasay-zhambyl,karasay-zhambyl,https://www.gov.kz/memleket/entities/karasay-zhambyl/about/structure?lang=ru,"ГУ ""Аппарат акима Жамбылского сельского округа Карасайского района""",karasay-zhambyl
https://www.gov.kz/memleket/entities/karasay-zhibek-zholy,karasay-zhibek-zholy,https://www.gov.kz/memleket/entities/karasay-zhibek-zholy/about/structure?lang=ru,"ГУ ""Аппарат акима сельского округа Жибек жолы Карасайского района""",karasay-zhibek-zholy
https://www.gov.kz/memleket/entities/karasay-umtyl,karasay-umtyl,https://www.gov.kz/memleket/entities/karasay-umtyl/about/structure?lang=ru,"ГУ ""Аппарат акима Умтыльского сельского округа Карасайского района""",karasay-umtyl
https://www.gov.kz/memleket/entities/karasay-aitei,karasay-aitei,https://www.gov.kz/memleket/entities/karasay-aitei/about/structure?lang=ru,"ГУ ""Аппарат акима Айтейского сельского округа Карасайского района""",karasay-aitei
https://www.gov.kz/memleket/entities/karasay-kaskelen,karasay-kaskelen,https://www.gov.kz/memleket/entities/karasay-kaskelen/about/structure?lang=ru,"ГУ ""Аппарат акима г. Каскелен Карасайского района""",karasay-kaskelen
https://www.gov.kz/memleket/entities/kegen-zhylysai,kegen-zhylysai,https://www.gov.kz/memleket/entities/kegen-zhylysai/about/structure?lang=ru,"ГУ ""Аппарат акима Жылысайского сельского округа Кегенского района""",kegen-zhylysai
https://www.gov.kz/memleket/entities/kegen-uzynbulak,kegen-uzynbulak,https://www.gov.kz/memleket/entities/kegen-uzynbulak/about/structure?lang=ru,"ГУ ""Аппарат акима Узунбулакского сельского округа Кегенского района""",kegen-uzynbulak
https://www.gov.kz/memleket/entities/kegen-tuiyk,kegen-tuiyk,https://www.gov.kz/memleket/entities/kegen-tuiyk/about/structure?lang=ru,"ГУ ""Аппарат акима Туюкского сельского округа Кегенского района""",kegen-tuiyk
https://www.gov.kz/memleket/entities/kegen-tasashy,kegen-tasashy,https://www.gov.kz/memleket/entities/kegen-tasashy/about/structure?lang=ru,"ГУ ""Аппарат акима Тасашинского сельского округа Кегенского района""",kegen-tasashy
https://www.gov.kz/memleket/entities/kegen-saty,kegen-saty,https://www.gov.kz/memleket/entities/kegen-saty/about/structure?lang=ru,"ГУ ""Аппарат акима Сатинского сельского округа Кегенского района""",kegen-saty
https://www.gov.kz/memleket/entities/kegen-karkara,kegen-karkara,https://www.gov.kz/memleket/entities/kegen-karkara/about/structure?lang=ru,"ГУ ""Аппарат акима Каркаринского сельского округа Кегенского района""",kegen-karkara
https://www.gov.kz/memleket/entities/kegen-karabulak,kegen-karabulak,https://www.gov.kz/memleket/entities/kegen-karabulak/about/structure?lang=ru,"ГУ ""Аппарат акима Карабулакского сельского округа Кегенского района""",kegen-karabulak
https://www.gov.kz/memleket/entities/kegen-kegen,kegen-kegen,https://www.gov.kz/memleket/entities/kegen-kegen/about/structure?lang=ru,"ГУ ""Аппарат акима Кегенского сельского округа Кегенского района""",kegen-kegen
https://www.gov.kz/memleket/entities/kegen-zhalanash,kegen-zhalanash,https://www.gov.kz/memleket/entities/kegen-zhalanash/about/structure?lang=ru,Аппарат акима сельского округа Жалағаш Кегенского района,kegen-zhalanash
https://www.gov.kz/memleket/entities/kegen-boleksaz,kegen-boleksaz,https://www.gov.kz/memleket/entities/kegen-boleksaz/about/structure?lang=ru,"ГУ ""Аппарат акима Болексазского сельского округа Кегенского района""",kegen-boleksaz
https://www.gov.kz/memleket/entities/kegen-shyrganak,kegen-shyrganak,https://www.gov.kz/memleket/entities/kegen-shyrganak/about/structure?lang=ru,"ГУ ""Аппарат акима Шырганакского сельского округа Кегенского района""",kegen-shyrganak
https://www.gov.kz/memleket/entities/kegen-algabas,kegen-algabas,https://www.gov.kz/memleket/entities/kegen-algabas/about/structure?lang=ru,"ГУ ""Аппарат акима Алгабасского сельского округа Кегенского района""",kegen-algabas
https://www.gov.kz/memleket/entities/raiymbek-shalkode,raiymbek-shalkode,https://www.gov.kz/memleket/entities/raiymbek-shalkode/about/structure?lang=ru,"ГУ ""Аппарат акима Шалкудинского сельского округа"" Райымбекского района Алматинской области",raiymbek-shalkode
https://www.gov.kz/memleket/entities/raiymbek-sumbe,raiymbek-sumbe,https://www.gov.kz/memleket/entities/raiymbek-sumbe/about/structure?lang=ru,"ГУ ""Аппарат акима Сумбинского сельского округа Райымбекского района""",raiymbek-sumbe
https://www.gov.kz/memleket/entities/raiymbek-narynkol,raiymbek-narynkol,https://www.gov.kz/memleket/entities/raiymbek-narynkol/about/structure?lang=ru,"ГУ ""Аппарат акима Нарынкольского сельского округа Райымбекского района""",raiymbek-narynkol
https://www.gov.kz/memleket/entities/raiymbek-sarzhaz,raiymbek-sarzhaz,https://www.gov.kz/memleket/entities/raiymbek-sarzhaz/about/structure?lang=ru,"ГУ ""Аппарат акима Сарыжазского сельского округа Райымбекского района""",raiymbek-sarzhaz
https://www.gov.kz/memleket/entities/raiymbek-kakpak,raiymbek-kakpak,https://www.gov.kz/memleket/entities/raiymbek-kakpak/about/structure?lang=ru,"ГУ ""Аппарат акима Какпакского сельского округа Райымбекского района""",raiymbek-kakpak
https://www.gov.kz/memleket/entities/raiymbek-zhambyl,raiymbek-zhambyl,https://www.gov.kz/memleket/entities/raiymbek-zhambyl/about/structure?lang=ru,"ГУ ""Аппарат акима Жамбульского сельского округа Райымбекского района""",raiymbek-zhambyl
https://www.gov.kz/memleket/entities/raiymbek-kainar,raiymbek-kainar,https://www.gov.kz/memleket/entities/raiymbek-kainar/about/structure?lang=ru,"ГУ ""Аппарат акима Кайнарского сельского округа Райымбекского района""",raiymbek-kainar
https://www.gov.kz/memleket/entities/raiymbek-uzak-batyr,raiymbek-uzak-batyr,https://www.gov.kz/memleket/entities/raiymbek-uzak-batyr/about/structure?lang=ru,"ГУ ""Аппарат акима Узак батырского сельского округа Райымбекского района""",raiymbek-uzak-batyr
https://www.gov.kz/memleket/entities/raiymbek-karasaz,raiymbek-karasaz,https://www.gov.kz/memleket/entities/raiymbek-karasaz/about/structure?lang=ru,"ГУ ""Аппарат акима Карасазского сельского округа Райымбекского района""",raiymbek-karasaz
https://www.gov.kz/memleket/entities/raiymbek-tegistik,raiymbek-tegistik,https://www.gov.kz/memleket/entities/raiymbek-tegistik/about/structure?lang=ru,"ГУ ""Аппарат акима Тегистикского сельского округа Райымбекского района""",raiymbek-tegistik
https://www.gov.kz/memleket/entities/raiymbek-tekes,raiymbek-tekes,https://www.gov.kz/memleket/entities/raiymbek-tekes/about/structure?lang=ru,"ГУ ""Аппарат акима Текесского сельского округа Райымбекского района""",raiymbek-tekes
https://www.gov.kz/memleket/entities/talgar-belbulak,talgar-belbulak,https://www.gov.kz/memleket/entities/talgar-belbulak/about/structure?lang=ru,"ГУ ""Аппарат акима Белбулакского сельского округа Талгарского района""",talgar-belbulak
https://www.gov.kz/memleket/entities/talgar-kendala,talgar-kendala,https://www.gov.kz/memleket/entities/talgar-kendala/about/structure?lang=ru,"ГУ ""Аппарат акима Кендалинского сельского округа Талгарского района""",talgar-kendala
https://www.gov.kz/memleket/entities/talgar-kainar,talgar-kainar,https://www.gov.kz/memleket/entities/talgar-kainar/about/structure?lang=ru,"ГУ ""Аппарат акима Кайнарского сельского округа Талгарского района""",talgar-kainar
https://www.gov.kz/memleket/entities/talgar-tuzdybastau,talgar-tuzdybastau,https://www.gov.kz/memleket/entities/talgar-tuzdybastau/about/structure?lang=ru,"ГУ ""Аппарат акима Туздыбастауского сельского округа Талгарского района""",talgar-tuzdybastau
https://www.gov.kz/memleket/entities/talgar-panfilov,talgar-panfilov,https://www.gov.kz/memleket/entities/talgar-panfilov/about/structure?lang=ru,"ГУ ""Аппарат акима Панфиловского сельского округа Талгарского района""",talgar-panfilov
https://www.gov.kz/memleket/entities/talgar-nura,talgar-nura,https://www.gov.kz/memleket/entities/talgar-nura/about/structure?lang=ru,"ГУ ""Аппарат акима Нуринского сельского округа Талгарского района""",talgar-nura
https://www.gov.kz/memleket/entities/talgar-guldala,talgar-guldala,https://www.gov.kz/memleket/entities/talgar-guldala/about/structure?lang=ru,"ГУ ""Аппарат акима Гүлдалинского сельского округа Талгарского района""",talgar-guldala
https://www.gov.kz/memleket/entities/talgar-beskainar,talgar-beskainar,https://www.gov.kz/memleket/entities/talgar-beskainar/about/structure?lang=ru,"ГУ ""Аппарат акима Бескайнарского сельского округа Талгарского района""",talgar-beskainar
https://www.gov.kz/memleket/entities/talgar-besagash,talgar-besagash,https://www.gov.kz/memleket/entities/talgar-besagash/about/structure?lang=ru,"ГУ ""Аппарат акима Бесагашского сельского округа Талгарского района""",talgar-besagash
https://www.gov.kz/memleket/entities/talgar-alatau,talgar-alatau,https://www.gov.kz/memleket/entities/talgar-alatau/about/structure?lang=ru,"ГУ"" Аппарат акима Алатауского сельского округа Талгарского района""",talgar-alatau
https://www.gov.kz/memleket/entities/talgar-talgar,talgar-talgar,https://www.gov.kz/memleket/entities/talgar-talgar/about/structure?lang=ru,"ГУ ""Аппарат акима города Талгар Талгарского района""",talgar-talgar
https://www.gov.kz/memleket/entities/uigur-shonzhy,uigur-shonzhy,https://www.gov.kz/memleket/entities/uigur-shonzhy/about/structure?lang=ru,Аппарат акима Чунджинского сельского округа Уйгурского района,uigur-shonzhy
https://www.gov.kz/memleket/entities/uigur-bahar,uigur-bahar,https://www.gov.kz/memleket/entities/uigur-bahar/about/structure?lang=ru,"ГУ ""Аппарат акима Бахарского сельского округа Уйгурского района""",uigur-bahar
https://www.gov.kz/memleket/entities/uigur-tiirmen,uigur-tiirmen,https://www.gov.kz/memleket/entities/uigur-tiirmen/about/structure?lang=ru,"ГУ ""Аппарат акима Тиирменского сельского округа Уйгурского района""",uigur-tiirmen
https://www.gov.kz/memleket/entities/uigur-ulken-aksu,uigur-ulken-aksu,https://www.gov.kz/memleket/entities/uigur-ulken-aksu/about/structure?lang=ru,"ГУ ""Аппарат акима Больше-Аксуского сельского округа Уйгурского района""",uigur-ulken-aksu
https://www.gov.kz/memleket/entities/uigur-kyrgyzsai,uigur-kyrgyzsai,https://www.gov.kz/memleket/entities/uigur-kyrgyzsai/about/structure?lang=ru,"ГУ ""Аппарат акима Киргизсайского сельского округа Уйгурского района""",uigur-kyrgyzsai
https://www.gov.kz/memleket/entities/uigur-sumbe,uigur-sumbe,https://www.gov.kz/memleket/entities/uigur-sumbe/about/structure?lang=ru,"ГУ ""Аппарат акима Сумбинского сельского округа Уйгурского района""",uigur-sumbe
https://www.gov.kz/memleket/entities/uigur-taskarasu,uigur-taskarasu,https://www.gov.kz/memleket/entities/uigur-taskarasu/about/structure?lang=ru,"ГУ ""Аппарат акима Таскарасуского сельского округа Уйгурского района»",uigur-taskarasu
https://www.gov.kz/memleket/entities/uigur-sharyn,uigur-sharyn,https://www.gov.kz/memleket/entities/uigur-sharyn/about/structure?lang=ru,Аппарат акима Чарынского сельского округа Уйгурского района,uigur-sharyn
https://www.gov.kz/memleket/entities/uigur-avat,uigur-avat,https://www.gov.kz/memleket/entities/uigur-avat/about/structure?lang=ru,"ГУ ""Аппарат акима Аватского сельского округа Уйгурского района""",uigur-avat
https://www.gov.kz/memleket/entities/uigur-kalzhat,uigur-kalzhat,https://www.gov.kz/memleket/entities/uigur-kalzhat/about/structure?lang=ru,"ГУ ""Аппарат акима Калжатского сельского округа Уйгурского района""",uigur-kalzhat
https://www.gov.kz/memleket/entities/uigur-kishi-dihan,uigur-kishi-dihan,https://www.gov.kz/memleket/entities/uigur-kishi-dihan/about/structure?lang=ru,"ГУ ""Аппарат акима Мало-Диханского сельского округа Уйгурского района""",uigur-kishi-dihan
https://www.gov.kz/memleket/entities/uigur-ketpen,uigur-ketpen,https://www.gov.kz/memleket/entities/uigur-ketpen/about/structure?lang=ru,"ГУ ""Аппарат акима Кетпенского сельского округа Уйгурского района""",uigur-ketpen
https://www.gov.kz/memleket/entities/uigur-dardamty,uigur-dardamty,https://www.gov.kz/memleket/entities/uigur-dardamty/about/structure?lang=ru,"ГУ ""Аппарат акима Дардамтинского сельского округа Уйгурского района""",uigur-dardamty
https://www.gov.kz/memleket/entities/uigur-aktam,uigur-aktam,https://www.gov.kz/memleket/entities/uigur-aktam/about/structure?lang=ru,"ГУ ""Аппарат акима Актамского сельского округа Уйгурского района""",uigur-aktam
https://www.gov.kz/memleket/entities/qonaev-shengeldi,qonaev-shengeldi,https://www.gov.kz/memleket/entities/qonaev-shengeldi/about/structure?lang=ru,"ГУ ""Аппарат акима Шенгельдинского сельского округа""",qonaev-shengeldi
https://www.gov.kz/memleket/entities/akimat-atyrau/about/structure/departments/leadership/15866/1,akimat-atyrau,https://www.gov.kz/memleket/entities/akimat-atyrau/about/structure/departments/leadership/15866/1/about/structure?lang=ru,"ГУ ""Аппарат акима Кайыршахтинского сельского округа""",akimat-atyrau
